datetime,m0,m1,m2,m3,air_temperature,cloud_coverage,dew_temperature,precip_depth_1_hr,sea_level_pressure,wind_direction,wind_speed
2016-01-23 18:00:00,435.36300000000006,1806.34,4047.14,1037.82,-2.2,9.0,-4.4,-1.0,1000.5,30.0,9.8
2016-01-23 19:00:00,439.276,1771.8,4059.3,1168.32,-2.2,,-4.4,-1.0,1000.7,30.0,8.8
2016-01-23 20:00:00,445.829,1785.63,4094.05,1094.36,-2.8,9.0,-4.4,-1.0,1000.8,30.0,9.3
2016-01-23 21:00:00,433.994,1841.99,4076.68,1233.53,-2.8,,-5.0,-1.0,,30.0,10.3
2016-01-23 22:00:00,428.082,1866.79,4114.9,1185.27,-3.3,9.0,-5.0,-1.0,1002.7,20.0,7.7
2016-01-23 23:00:00,422.169,1866.91,4077.55,1013.61,-3.3,9.0,-5.6,-1.0,1003.2,20.0,8.8
2016-01-24 00:00:00,423.897,1845.38,4127.93,1276.32,-3.3,9.0,-5.0,-1.0,1004.1,20.0,9.3
2016-01-24 01:00:00,413.8,1815.29,4094.05,1134.91,-3.9,9.0,-5.6,-1.0,1004.7,10.0,8.2
2016-01-24 02:00:00,417.985,1848.14,4081.02,1036.82,-3.9,9.0,-6.1,0.0,,10.0,8.8
2016-01-24 03:00:00,425.45,1848.82,4089.71,1123.43,-2.8,,-7.2,-1.0,1005.5,10.0,5.7
2016-01-24 04:00:00,415.072,1896.08,4077.55,1150.65,-2.8,,-7.8,-1.0,1005.9,360.0,6.7
2016-01-24 05:00:00,412.072,1900.88,4080.15,919.767,-2.2,,-8.9,-1.0,1006.6,10.0,7.2
2016-01-24 06:00:00,409.159,1898.37,4094.92,1049.68,-2.2,,-9.4,-1.0,1007.1,360.0,9.8
2016-01-24 07:00:00,408.334,1856.11,4094.92,636.982,-2.2,,-11.1,-1.0,1007.5,350.0,6.7
2016-01-24 08:00:00,405.247,1857.48,4091.45,1188.51,-3.3,0.0,-12.8,0.0,1008.7,350.0,4.6
2016-01-24 09:00:00,414.344,1866.29,4091.45,973.875,-4.4,0.0,-13.9,0.0,1009.0,340.0,4.6
2016-01-24 10:00:00,415.159,1889.84,4070.6,1154.6,-5.6,2.0,-13.9,-1.0,1009.8,350.0,6.2
2016-01-24 11:00:00,420.887,1906.25,4065.39,1157.98,-5.6,0.0,-14.4,-1.0,1010.9,340.0,6.2
2016-01-24 12:00:00,425.897,1900.8,4068.86,1305.1,-6.7,0.0,-14.4,0.0,1012.3,330.0,3.1
2016-01-24 13:00:00,425.625,1894.72,4114.03,1169.65,-6.1,0.0,-13.9,0.0,1013.4,330.0,3.1
2016-01-24 14:00:00,423.713,2002.17,4133.14,1077.32,-5.6,0.0,-12.8,0.0,1014.1,340.0,4.6
2016-01-24 15:00:00,419.616,1957.22,4173.97,732.505,-3.9,0.0,-12.2,0.0,1014.7,340.0,4.6
2016-01-24 16:00:00,422.072,2040.85,4135.75,499.856,-2.8,0.0,-11.7,0.0,1015.2,330.0,4.6
2016-01-24 17:00:00,417.887,2086.89,4157.46,534.725,-1.1,0.0,-11.7,0.0,1015.3,330.0,4.6
2016-01-24 18:00:00,429.266,2146.96,4170.5,1321.55,-1.1,0.0,-11.1,0.0,1014.7,310.0,5.1
2016-01-24 19:00:00,418.344,2207.03,4176.58,1060.1,0.0,0.0,-11.1,0.0,1014.6,320.0,3.6
2016-01-24 20:00:00,416.616,2171.8,4165.28,1301.69,0.6,0.0,-11.1,0.0,1015.0,310.0,4.6
2016-01-24 21:00:00,413.703,2147.96,4025.43,736.423,0.6,0.0,-10.6,0.0,1015.4,280.0,4.1
2016-01-24 22:00:00,421.713,2126.28,4058.44,841.5260000000002,-0.6,0.0,-11.1,0.0,1016.3,310.0,3.1
2016-01-24 23:00:00,417.8,2071.25,4171.36,1405.96,-1.7,0.0,-11.1,0.0,1016.7,270.0,1.5
2016-01-25 00:00:00,419.625,2012.27,4180.05,810.243,-1.7,0.0,-11.1,0.0,1017.5,300.0,3.1
2016-01-25 01:00:00,417.528,1958.72,4100.13,1178.26,-2.8,0.0,-11.1,0.0,1018.1,300.0,2.6
2016-01-25 02:00:00,415.897,1935.67,4153.99,1218.36,-2.8,,-10.6,0.0,1018.9,300.0,3.1
2016-01-25 03:00:00,415.072,1943.77,4153.99,1019.77,-2.2,,-10.6,0.0,1018.7,0.0,0.0
2016-01-25 04:00:00,414.8,1891.72,4130.54,1133.18,-2.8,,-10.6,0.0,1019.3,,1.5
2016-01-25 05:00:00,429.276,1845.66,4113.16,1130.64,-2.2,,-10.0,0.0,1019.7,270.0,1.5
2016-01-25 06:00:00,411.159,1842.32,4133.14,1252.12,-2.8,,-10.6,0.0,1020.0,280.0,1.5
2016-01-25 07:00:00,411.344,1810.03,4101.87,1308.91,-4.4,0.0,-10.6,0.0,1020.6,260.0,1.5
2016-01-25 08:00:00,424.082,1810.02,4085.37,1007.77,-5.6,0.0,-11.1,0.0,1021.3,0.0,0.0
2016-01-25 09:00:00,416.528,1827.63,4109.69,1146.69,-8.3,0.0,-12.2,0.0,1021.8,0.0,0.0
2016-01-25 10:00:00,424.169,1769.17,4063.65,1400.47,-7.2,0.0,-11.1,0.0,1022.1,300.0,1.5
2016-01-25 11:00:00,424.897,1833.82,4025.43,1260.3,-8.9,0.0,-11.7,0.0,1022.9,320.0,2.1
2016-01-25 12:00:00,443.3730000000001,1801.65,4034.11,1173.31,-9.4,0.0,-12.2,0.0,1023.5,0.0,0.0
2016-01-25 13:00:00,447.644,1809.94,4034.98,1233.66,-7.2,0.0,-10.6,0.0,1024.1,340.0,2.6
2016-01-25 14:00:00,466.935,1871.55,4034.98,1222.35,-3.3,0.0,-10.0,0.0,1024.8,340.0,2.6
2016-01-25 15:00:00,496.605,2020.07,4067.12,941.826,-2.2,,-8.9,0.0,1025.6,200.0,1.5
2016-01-25 16:00:00,0.0,2136.61,0.0,820.2660000000002,0.0,0.0,-8.9,0.0,1026.1,0.0,0.0
2016-01-25 17:00:00,534.352,2192.75,4009.79,1250.95,1.7,0.0,-8.9,0.0,1025.9,0.0,0.0
2016-01-25 18:00:00,513.614,2179.58,4039.33,906.378,2.2,0.0,-8.3,0.0,1025.0,120.0,1.5
2016-01-25 19:00:00,499.779,2214.03,4075.81,1354.15,2.2,0.0,-8.9,0.0,1024.8,170.0,2.6
2016-01-25 20:00:00,494.692,2243.94,3657.11,870.029,2.2,0.0,-8.3,0.0,1024.6,170.0,2.6
2016-01-25 21:00:00,490.692,2491.57,3755.27,898.788,2.8,0.0,-8.9,0.0,1024.3,140.0,2.1
2016-01-25 22:00:00,471.489,1836.98,4170.5,263.098,1.1,0.0,-8.9,0.0,1024.6,180.0,1.5
2016-01-25 23:00:00,442.916,2446.27,4141.83,781.123,0.0,0.0,-8.9,0.0,1025.0,0.0,0.0
2016-01-26 00:00:00,451.741,2423.52,4184.39,1053.15,0.0,0.0,-7.8,0.0,1025.1,170.0,2.6
2016-01-26 01:00:00,433.538,3553.2,4173.97,509.211,-0.6,0.0,-6.7,0.0,1025.2,170.0,2.6
2016-01-26 02:00:00,431.17800000000005,2336.44,4169.63,775.112,-1.7,0.0,-6.7,0.0,1024.4,150.0,1.5
2016-01-26 03:00:00,428.17800000000005,2278.58,4146.17,745.447,-3.3,0.0,-7.2,0.0,1024.0,0.0,0.0
2016-01-26 04:00:00,420.082,2390.9,4138.35,1471.49,-3.3,0.0,-7.2,0.0,1023.3,0.0,0.0
2016-01-26 05:00:00,424.072,2249.14,4196.56,953.471,-3.3,0.0,-6.7,0.0,1022.6,120.0,1.5
2016-01-26 06:00:00,409.887,2204.2,4174.84,1564.53,-2.8,0.0,-6.1,0.0,1022.3,0.0,0.0
2016-01-26 07:00:00,434.1880000000001,2332.22,4108.82,1126.18,-3.9,0.0,-6.1,0.0,1021.6,0.0,0.0
2016-01-26 08:00:00,418.256,2219.7,4173.1,395.217,-3.9,0.0,-5.6,0.0,1020.5,130.0,1.5
2016-01-26 09:00:00,409.062,2247.01,4196.56,1145.83,-5.0,0.0,-6.7,0.0,1020.3,0.0,0.0
2016-01-26 10:00:00,410.15,2270.66,4134.01,836.1389999999999,-5.0,0.0,-6.7,0.0,1019.3,0.0,0.0
2016-01-26 11:00:00,422.169,2296.34,4153.12,1081.06,-6.1,0.0,-7.8,0.0,1019.3,0.0,0.0
2016-01-26 12:00:00,460.751,2415.75,4087.1,1014.14,-6.1,0.0,-7.2,0.0,1018.7,150.0,1.5
2016-01-26 13:00:00,480.392,2259.39,4148.78,1141.85,-3.9,0.0,-5.0,0.0,1018.3,0.0,0.0
2016-01-26 14:00:00,510.974,2301.88,4146.17,786.55,-1.7,,-2.8,0.0,1018.8,200.0,1.5
2016-01-26 15:00:00,508.158,2361.29,4175.71,726.472,1.7,,-1.7,0.0,1017.2,170.0,4.1
2016-01-26 16:00:00,552.284,2403.07,4123.59,0.0,4.4,0.0,-0.6,0.0,1017.3,240.0,2.6
2016-01-26 17:00:00,589.924,2207.68,3175.87,0.0,6.7,0.0,-0.6,0.0,1016.1,220.0,3.6
2016-01-26 18:00:00,522.439,1921.48,2774.54,14.3623,7.2,0.0,-0.6,0.0,1014.8,220.0,6.7
2016-01-26 19:00:00,506.605,2075.59,2111.74,0.0,7.8,0.0,-0.6,0.0,1013.8,220.0,4.1
2016-01-26 20:00:00,502.702,1945.79,2179.5,12.4403,7.2,0.0,-0.6,0.0,1013.7,220.0,3.1
2016-01-26 21:00:00,495.43,1888.82,2288.95,45.3164,8.3,,-0.6,0.0,1014.1,230.0,2.1
2016-01-26 22:00:00,478.673,1875.26,2568.66,0.0,7.8,,-1.1,0.0,1014.3,,2.1
2016-01-26 23:00:00,456.304,2008.44,2172.55,0.0,7.8,,-0.6,0.0,1014.4,230.0,2.6
2016-01-27 00:00:00,439.557,1803.66,2631.21,0.0,7.2,,-0.6,-1.0,1014.7,230.0,1.5
2016-01-27 01:00:00,425.994,1992.2,2651.19,434.784,5.6,,-0.6,0.0,1014.6,0.0,0.0
2016-01-27 02:00:00,435.004,1962.28,2854.46,99.8789,6.7,,-0.6,0.0,1014.2,0.0,0.0
2016-01-27 03:00:00,421.353,1958.71,3214.96,167.93099999999995,6.1,,-0.6,0.0,1013.9,220.0,1.5
2016-01-27 04:00:00,409.159,1927.0,2941.32,201.552,5.6,,0.0,0.0,1014.0,0.0,0.0
2016-01-27 05:00:00,416.985,1846.43,2771.93,437.866,6.1,,0.0,0.0,1013.9,260.0,1.5
2016-01-27 06:00:00,409.887,1833.14,3059.46,65.8273,6.1,,0.6,0.0,1013.5,290.0,1.5
2016-01-27 07:00:00,409.694,1869.91,3537.23,39.9751,6.1,,0.6,0.0,1013.5,290.0,1.5
2016-01-27 08:00:00,409.519,1838.48,3295.74,635.855,6.1,,0.0,0.0,1013.5,280.0,2.6
2016-01-27 09:00:00,405.791,1889.54,2477.45,0.0,5.6,,0.0,-1.0,1013.9,310.0,3.6
2016-01-27 10:00:00,415.072,1968.37,3228.85,501.2480000000001,5.6,,-1.7,0.0,1014.2,320.0,5.7
2016-01-27 11:00:00,431.072,1994.85,3201.93,728.115,4.4,,-2.8,-1.0,1015.0,310.0,4.6
2016-01-27 12:00:00,438.907,1931.2,3296.61,601.12,3.9,,-2.8,0.0,1016.1,310.0,4.6
2016-01-27 13:00:00,489.051,1953.29,3789.15,373.644,3.9,,-3.3,0.0,1017.4,310.0,5.7
2016-01-27 14:00:00,509.789,1888.44,3461.66,491.9380000000001,3.3,0.0,-3.9,0.0,1018.1,300.0,5.1
2016-01-27 15:00:00,535.177,2012.46,3707.49,492.797,3.9,0.0,-4.4,0.0,1018.4,300.0,5.1
2016-01-27 16:00:00,524.721,2210.32,3729.21,129.82399999999998,4.4,0.0,-5.0,0.0,1018.8,290.0,5.7
2016-01-27 17:00:00,523.352,2247.06,3196.71,122.278,5.0,0.0,-5.0,0.0,1018.6,300.0,4.1
2016-01-27 18:00:00,528.08,2233.08,3446.02,354.46,5.6,0.0,-6.1,0.0,1017.9,320.0,4.6
2016-01-27 19:00:00,517.255,2263.97,2892.68,436.256,6.1,0.0,-6.7,0.0,1017.6,320.0,4.1
2016-01-27 20:00:00,498.692,2244.18,3009.95,250.886,6.1,0.0,-6.7,0.0,1017.8,300.0,4.6
2016-01-27 21:00:00,498.789,2280.75,2760.64,415.508,6.1,0.0,-7.2,0.0,1018.4,310.0,6.7
2016-01-27 22:00:00,490.333,2232.59,3610.2,523.879,5.0,0.0,-7.2,0.0,1018.6,310.0,3.1
2016-01-27 23:00:00,459.76,2248.54,3918.58,626.5409999999998,3.9,0.0,-7.2,0.0,1019.4,270.0,2.6
2016-01-28 00:00:00,438.004,2204.41,3901.21,0.0,2.8,0.0,-7.2,0.0,1019.1,260.0,2.1
2016-01-28 01:00:00,419.441,2224.33,4028.03,1130.98,1.7,0.0,-7.8,0.0,1019.2,310.0,3.6
2016-01-28 02:00:00,416.256,2195.63,4144.44,1308.94,1.1,0.0,-7.8,0.0,1019.1,320.0,1.5
2016-01-28 03:00:00,419.81,2150.05,4155.73,1169.23,0.6,0.0,-8.3,0.0,1019.6,320.0,2.1
2016-01-28 04:00:00,428.266,2193.46,3897.73,901.005,-0.6,0.0,-8.3,0.0,1020.0,290.0,1.5
2016-01-28 05:00:00,409.616,2062.21,3814.34,1136.1,-1.7,0.0,-8.3,0.0,1019.7,320.0,1.5
2016-01-28 06:00:00,0.0,1965.49,4094.05,1287.9,-3.3,0.0,-8.9,0.0,1019.9,0.0,0.0
2016-01-28 07:00:00,422.082,1995.41,4198.29,1046.34,-3.9,0.0,-8.9,0.0,1019.4,0.0,0.0
2016-01-28 08:00:00,423.45,2004.58,4167.89,1146.38,-5.6,0.0,-9.4,0.0,1019.1,0.0,0.0
2016-01-28 09:00:00,418.256,1947.91,4115.77,1014.3,-6.7,0.0,-10.0,0.0,1018.2,0.0,0.0
2016-01-28 10:00:00,424.897,1951.1,3968.96,1023.74,-7.2,0.0,-10.0,0.0,1016.9,330.0,2.1
2016-01-28 11:00:00,433.994,2014.31,4155.73,1104.73,-8.3,0.0,-10.6,0.0,1016.6,0.0,0.0
2016-01-28 12:00:00,454.829,1982.94,4108.82,1046.47,-8.3,0.0,-10.6,0.0,1016.7,0.0,0.0
2016-01-28 13:00:00,480.129,1963.35,4161.81,1175.31,-7.2,0.0,-8.3,0.0,1016.2,0.0,0.0
2016-01-28 14:00:00,508.614,2047.77,4161.81,1665.75,-4.4,0.0,-7.2,0.0,1015.7,0.0,0.0
2016-01-28 15:00:00,532.73,2166.57,4148.78,675.971,-1.7,0.0,-7.2,0.0,1015.7,0.0,0.0
2016-01-28 16:00:00,536.361,2242.5,4137.49,821.275,1.1,0.0,-6.7,0.0,1014.9,210.0,2.1
2016-01-28 17:00:00,531.5459999999998,2242.5,3806.52,821.275,3.3,0.0,-7.2,0.0,1013.5,230.0,4.1
2016-01-28 18:00:00,531.5459999999998,2242.5,3806.52,821.275,4.4,0.0,-7.2,0.0,1011.9,230.0,4.1
2016-01-28 19:00:00,518.255,0.0,3305.3,0.0,4.4,0.0,-6.7,0.0,1010.6,240.0,4.1
2016-01-28 20:00:00,531.5459999999998,0.0,3185.42,0.0,4.4,0.0,-6.1,0.0,1010.0,210.0,3.6
2016-01-28 21:00:00,512.5269999999998,1947.45,2996.05,357.547,3.9,0.0,-5.6,0.0,1009.0,200.0,3.6
2016-01-28 22:00:00,511.867,1914.68,3257.52,262.962,3.9,0.0,-6.1,0.0,1008.5,230.0,2.1
2016-01-28 23:00:00,458.663,1848.92,3790.02,371.788,3.3,0.0,-6.1,0.0,1008.1,0.0,0.0
2016-01-29 00:00:00,426.907,2360.42,3704.89,595.9540000000002,2.2,0.0,-5.6,0.0,1007.9,290.0,1.5
2016-01-29 01:00:00,434.1880000000001,2374.11,3665.8,828.7860000000002,0.6,0.0,-5.6,0.0,1006.8,110.0,1.5
2016-01-29 02:00:00,438.3730000000001,2314.07,3602.38,991.357,-0.6,,-5.6,0.0,1006.1,150.0,2.1
2016-01-29 03:00:00,434.1880000000001,2403.11,3906.42,1154.72,0.0,,-5.0,0.0,1005.4,0.0,0.0
2016-01-29 04:00:00,420.625,2104.87,3679.7,1006.51,0.0,,-5.6,0.0,1004.8,0.0,0.0
2016-01-29 05:00:00,413.344,2045.92,3776.99,581.979,0.0,,-5.0,0.0,1004.6,0.0,0.0
2016-01-29 06:00:00,413.616,2023.78,3720.52,829.6289999999998,-1.1,4.0,-5.6,0.0,1002.6,0.0,0.0
2016-01-29 07:00:00,413.344,2643.8,3824.76,892.61,-1.1,4.0,-5.6,0.0,1001.3,330.0,1.5
2016-01-29 08:00:00,418.082,1967.37,3664.06,1047.59,-1.7,0.0,-5.6,0.0,1001.0,0.0,0.0
2016-01-29 09:00:00,409.703,2035.54,3746.58,1044.28,-2.8,0.0,-6.1,0.0,999.7,340.0,1.5
2016-01-29 10:00:00,433.45,1970.45,3781.33,362.954,-3.3,0.0,-6.7,0.0,998.6,0.0,0.0
2016-01-29 11:00:00,438.635,2166.14,4002.84,1675.71,-3.3,0.0,-5.6,0.0,999.1,0.0,0.0
2016-01-29 12:00:00,450.829,2065.96,4152.25,916.397,-4.4,0.0,-7.2,0.0,998.7,310.0,1.5
2016-01-29 13:00:00,496.148,2317.89,4159.2,973.256,-3.3,0.0,-5.0,0.0,998.4,0.0,0.0
2016-01-29 14:00:00,515.711,2404.79,3795.23,977.788,-1.1,,-5.0,0.0,998.8,270.0,2.6
2016-01-29 15:00:00,535.264,2255.09,4170.5,0.0,-0.6,,-4.4,-1.0,,240.0,2.1
2016-01-29 16:00:00,539.915,1895.77,4009.79,197.193,1.7,,-3.9,-1.0,999.1,260.0,2.6
2016-01-29 17:00:00,532.633,1923.62,4150.52,106.171,2.8,,-2.2,-1.0,999.0,310.0,5.1
2016-01-29 18:00:00,540.4580000000002,2511.17,4135.75,914.635,2.8,,-1.1,-1.0,999.0,290.0,5.7
2016-01-29 19:00:00,527.721,2573.03,3666.67,623.128,3.3,,-1.7,-1.0,999.3,290.0,4.1
2016-01-29 20:00:00,538.099,2513.48,3320.06,989.439,4.4,,-5.6,0.0,1000.2,310.0,7.2
2016-01-29 21:00:00,500.702,1868.79,3431.26,0.0,3.3,,-6.1,0.0,1001.5,300.0,5.7
2016-01-29 22:00:00,477.314,2498.18,3636.26,776.72,2.8,,-6.7,0.0,1002.9,310.0,7.7
2016-01-29 23:00:00,463.304,2474.67,3647.55,829.2489999999998,2.8,,-6.7,0.0,1004.5,310.0,4.1
2016-01-30 00:00:00,428.17800000000005,2393.35,3948.11,1197.85,1.7,,-8.3,0.0,1005.8,310.0,5.1
2016-01-30 01:00:00,429.17800000000005,2221.3,3732.68,1019.24,1.1,0.0,-8.3,0.0,1006.8,310.0,5.7
2016-01-30 02:00:00,427.091,2218.53,4021.95,1016.08,0.6,4.0,-8.3,0.0,1008.3,310.0,4.6
2016-01-30 03:00:00,417.985,2183.09,3745.71,909.901,0.6,,-8.3,0.0,1009.7,330.0,5.1
2016-01-30 04:00:00,419.994,2166.82,3947.25,1004.83,0.0,2.0,-8.3,0.0,1010.5,340.0,6.2
2016-01-30 05:00:00,416.713,1964.41,4076.68,1003.25,-0.6,0.0,-8.9,0.0,1011.3,330.0,6.2
2016-01-30 06:00:00,406.791,2038.43,3928.14,1054.17,-1.1,0.0,-8.9,0.0,1012.1,320.0,5.1
2016-01-30 07:00:00,411.344,2603.76,3924.66,1086.29,-1.1,0.0,-8.9,0.0,1013.2,330.0,4.6
2016-01-30 08:00:00,410.616,1994.61,4165.28,1031.91,-1.7,0.0,-8.9,0.0,1014.6,300.0,1.5
2016-01-30 09:00:00,424.722,1933.17,4173.97,1071.62,-3.9,0.0,-9.4,0.0,1015.7,0.0,0.0
2016-01-30 10:00:00,429.994,3075.31,4001.97,1069.03,-3.3,0.0,-8.9,0.0,1016.2,240.0,2.1
2016-01-30 11:00:00,443.276,1893.72,4156.6,1009.48,-3.9,0.0,-9.4,0.0,1017.6,270.0,2.1
2016-01-30 12:00:00,447.3730000000001,1904.46,4172.23,1046.2,-4.4,0.0,-10.0,0.0,1018.0,0.0,0.0
2016-01-30 13:00:00,444.3730000000001,1777.04,4142.7,1023.61,-5.0,0.0,-9.4,0.0,1018.3,0.0,0.0
2016-01-30 14:00:00,429.897,2195.49,4180.05,1072.05,-3.9,0.0,-9.4,0.0,1018.6,230.0,1.5
2016-01-30 15:00:00,435.81,2301.09,4057.57,1281.64,-1.7,0.0,-8.9,0.0,1019.2,250.0,3.6
2016-01-30 16:00:00,438.635,2580.0,3945.51,941.796,0.0,0.0,-8.9,0.0,1019.0,240.0,2.6
2016-01-30 17:00:00,436.907,2543.79,3366.1,791.878,0.6,0.0,-8.3,0.0,1018.2,,2.6
2016-01-30 18:00:00,422.985,2002.72,2857.93,463.744,2.2,0.0,-7.8,0.0,1017.5,190.0,4.6
2016-01-30 19:00:00,430.082,2093.87,2561.71,0.0,2.8,0.0,-7.8,0.0,1016.8,220.0,5.7
2016-01-30 20:00:00,441.3730000000001,1910.09,2645.98,0.0,2.8,0.0,-7.8,0.0,1016.2,210.0,4.1
2016-01-30 21:00:00,429.266,2154.93,2259.42,185.411,2.8,0.0,-7.2,0.0,1016.0,210.0,4.6
2016-01-30 22:00:00,422.169,1857.77,2901.36,0.0,2.8,0.0,-7.2,0.0,1015.9,220.0,5.1
2016-01-30 23:00:00,416.887,1819.79,3247.97,0.0,2.8,0.0,-7.8,0.0,1016.3,230.0,2.6
2016-01-31 00:00:00,416.985,2040.03,3261.0,0.0,1.7,0.0,-7.2,0.0,1016.7,230.0,3.1
2016-01-31 01:00:00,435.1880000000001,2028.87,3203.66,120.054,1.1,0.0,-7.2,0.0,1017.1,230.0,2.1
2016-01-31 02:00:00,423.17800000000005,2070.98,3477.29,123.759,0.6,0.0,-7.2,0.0,1016.2,190.0,2.6
2016-01-31 03:00:00,415.713,2044.26,3363.5,369.083,-0.6,0.0,-7.2,0.0,1016.1,180.0,3.1
2016-01-31 04:00:00,423.256,2052.05,3374.79,251.724,-0.6,0.0,-6.1,0.0,1015.8,180.0,3.1
2016-01-31 05:00:00,428.276,1972.88,3359.16,109.423,-0.6,0.0,-5.6,0.0,1015.1,0.0,0.0
2016-01-31 06:00:00,419.169,2048.63,3545.05,204.646,-0.6,0.0,-5.6,0.0,1014.5,200.0,1.5
2016-01-31 07:00:00,412.072,2034.76,3845.61,362.95,-1.7,0.0,-6.1,0.0,1014.6,0.0,0.0
2016-01-31 08:00:00,413.528,2473.66,3785.67,873.268,-1.1,0.0,-5.6,0.0,1014.1,0.0,0.0
2016-01-31 09:00:00,418.169,2539.86,3558.95,892.0880000000002,-1.7,0.0,-5.0,0.0,1013.6,0.0,0.0
2016-01-31 10:00:00,414.887,2530.66,3766.56,719.6089999999998,-1.1,0.0,-5.0,0.0,1013.6,0.0,0.0
2016-01-31 11:00:00,411.422,2526.28,3540.71,1368.64,-0.6,0.0,-4.4,0.0,1014.0,220.0,1.5
2016-01-31 12:00:00,425.897,2504.63,3884.7,864.164,-1.7,0.0,-5.0,0.0,1014.2,0.0,0.0
2016-01-31 13:00:00,414.247,2463.2,3612.81,1480.77,0.0,0.0,-3.9,0.0,1014.8,230.0,1.5
2016-01-31 14:00:00,418.247,2573.03,3730.95,799.2660000000002,1.1,0.0,-2.8,0.0,1014.6,220.0,2.1
2016-01-31 15:00:00,425.8,2148.43,3078.57,71.9227,2.2,0.0,-2.2,0.0,1014.9,210.0,2.1
2016-01-31 16:00:00,419.247,2026.14,2311.54,11.4625,5.6,0.0,-2.8,0.0,1014.0,220.0,3.1
2016-01-31 17:00:00,431.994,2436.97,2137.8,28.1891,7.8,0.0,-2.2,0.0,1013.6,240.0,1.5
2016-01-31 18:00:00,420.256,2559.77,2195.13,0.0,9.4,0.0,-2.2,0.0,1012.5,0.0,0.0
2016-01-31 19:00:00,417.887,2120.49,2196.87,0.0,10.6,0.0,-1.7,0.0,1011.5,200.0,2.6
2016-01-31 20:00:00,417.431,2211.58,2047.46,0.0,11.1,0.0,-2.2,0.0,1010.7,200.0,3.6
2016-01-31 21:00:00,414.975,2192.73,2315.01,0.0,12.2,0.0,-1.7,0.0,1010.4,200.0,2.6
2016-01-31 22:00:00,426.722,2462.02,2422.73,0.0,11.1,0.0,-1.7,0.0,1009.6,140.0,2.6
2016-01-31 23:00:00,411.247,2449.11,2136.93,366.338,10.0,0.0,-1.1,0.0,1009.8,0.0,0.0
2016-02-01 00:00:00,399.606,2089.11,2461.82,0.0,10.0,0.0,-0.6,0.0,1010.0,210.0,2.1
2016-02-01 01:00:00,407.431,2043.05,2650.32,6.5487,10.0,0.0,0.6,0.0,1009.9,260.0,1.5
2016-02-01 02:00:00,411.528,2024.45,2930.03,97.756,8.3,0.0,1.1,0.0,1009.4,190.0,2.1
2016-02-01 03:00:00,410.985,2009.01,2357.58,0.0,6.1,0.0,0.6,0.0,1008.9,170.0,3.1
2016-02-01 04:00:00,409.616,2041.28,2479.19,97.296,6.1,0.0,0.6,0.0,1008.5,0.0,0.0
2016-02-01 05:00:00,412.256,1988.36,2970.86,0.0,6.1,0.0,1.1,0.0,1008.8,310.0,2.1
2016-02-01 06:00:00,405.247,1935.13,2738.05,29.9644,5.6,0.0,1.1,0.0,1008.1,0.0,0.0
2016-02-01 07:00:00,395.237,1949.73,2446.18,0.0,5.6,0.0,1.7,0.0,1007.6,230.0,1.5
2016-02-01 08:00:00,400.606,1724.11,2757.17,0.0,6.7,0.0,2.2,0.0,1007.3,250.0,2.1
2016-02-01 09:00:00,390.781,1850.16,2427.94,191.169,6.7,0.0,2.2,0.0,1006.9,260.0,2.1
2016-02-01 10:00:00,410.975,1819.23,2582.56,157.845,6.7,0.0,2.2,0.0,1007.1,240.0,2.1
2016-02-01 11:00:00,432.353,1931.24,2608.62,231.289,4.4,0.0,1.1,0.0,1007.3,190.0,1.5
2016-02-01 12:00:00,435.994,1954.39,2627.73,310.858,6.7,0.0,2.8,0.0,1008.0,220.0,1.5
2016-02-01 13:00:00,464.566,2013.39,2527.84,301.507,6.1,0.0,3.3,0.0,1008.5,200.0,1.5
2016-02-01 14:00:00,493.867,2297.95,2219.46,74.3312,8.3,,3.3,0.0,1009.0,220.0,2.6
2016-02-01 15:00:00,512.614,2057.88,2289.82,85.1706,10.0,,3.9,0.0,1009.5,0.0,0.0
2016-02-01 16:00:00,512.702,2440.7,3173.26,0.0,12.8,,3.9,0.0,1009.6,270.0,3.6
2016-02-01 17:00:00,513.605,2383.04,2216.85,0.0,13.3,4.0,4.4,0.0,1009.8,280.0,4.1
2016-02-01 18:00:00,475.236,2623.49,1937.14,0.0,13.9,,5.0,-1.0,1009.4,270.0,3.6
2016-02-01 19:00:00,545.061,2493.12,2186.45,0.0,12.8,,4.4,0.0,1009.6,280.0,2.1
2016-02-01 20:00:00,505.43,2170.4,2371.48,89.4724,12.2,,4.4,0.0,1010.0,340.0,4.1
2016-02-01 21:00:00,499.061,2153.08,1984.05,206.084,10.6,,5.0,-1.0,1011.4,0.0,0.0
2016-02-01 22:00:00,482.508,2087.65,2321.96,0.0,8.9,,6.1,8.0,1012.4,310.0,1.5
2016-02-01 23:00:00,454.566,2027.6,2571.27,246.54,7.8,,6.1,5.0,1013.0,320.0,2.1
2016-02-02 00:00:00,423.082,1919.11,2442.71,53.0161,7.2,,6.1,-1.0,1013.8,0.0,0.0
2016-02-02 01:00:00,422.994,2080.26,2321.09,139.235,7.2,,5.0,3.0,1014.7,0.0,0.0
2016-02-02 02:00:00,443.198,2160.68,3045.56,46.775,6.1,,4.4,-1.0,1015.5,340.0,2.1
2016-02-02 03:00:00,414.344,2022.04,2823.18,120.345,6.7,,1.1,0.0,1016.0,20.0,2.6
